timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-22T00:13:32.183545448+00:00,both,78644695,2909853715,0,0.000,20
2026-03-22T00:13:32.683736089+00:00,both,79031202,2924154474,0,0.000,20
2026-03-22T00:13:33.184025814+00:00,both,79413176,2938287512,0,0.000,20
2026-03-22T00:13:33.684252022+00:00,both,79804391,2952762467,0,0.000,20
2026-03-22T00:13:34.183507806+00:00,both,80188607,2966978459,0,0.000,20
2026-03-22T00:13:34.683740206+00:00,both,80579182,2981429734,0,0.000,20
2026-03-22T00:13:35.184371915+00:00,both,80966768,2995770416,0,0.000,20
2026-03-22T00:13:35.683595520+00:00,both,81350682,3009975234,0,0.000,20
2026-03-22T00:13:36.183927574+00:00,both,81727216,3023906992,0,0.000,20
2026-03-22T00:13:36.683492549+00:00,both,82105955,3037920335,0,0.000,20
2026-03-22T00:13:37.184071972+00:00,both,82479365,3051736505,0,0.000,20
2026-03-22T00:13:37.683874547+00:00,both,82852389,3065538393,0,0.000,20
2026-03-22T00:13:38.183604066+00:00,both,83228106,3079439922,0,0.000,20
2026-03-22T00:13:38.684333190+00:00,both,83615543,3093775091,0,0.000,20
2026-03-22T00:13:39.184273105+00:00,both,84001496,3108055352,0,0.000,20
2026-03-22T00:13:39.684024707+00:00,both,84364759,3121496083,0,0.000,20
2026-03-22T00:13:40.183859808+00:00,both,84714831,3134448747,0,0.000,20
2026-03-22T00:13:40.683692889+00:00,both,85084986,3148144482,0,0.000,20
2026-03-22T00:13:41.184547808+00:00,both,85475601,3162597237,0,0.000,20
2026-03-22T00:13:41.684430157+00:00,both,85854034,3176599258,0,0.000,20
2026-03-22T00:13:42.184128441+00:00,both,86239790,3190872230,0,0.000,20
2026-03-22T00:13:42.683633173+00:00,both,86623447,3205067539,0,0.000,20
2026-03-22T00:13:43.184079957+00:00,both,86987503,3218537611,0,0.000,20
2026-03-22T00:13:43.683522871+00:00,both,87370836,3232720932,0,0.000,20
2026-03-22T00:13:44.183981512+00:00,both,87695134,3244719958,0,0.000,20
2026-03-22T00:13:44.683473608+00:00,both,88018109,3256670033,0,0.000,20
2026-03-22T00:13:45.184019275+00:00,both,88379114,3270027218,0,0.000,20
2026-03-22T00:13:45.683607895+00:00,both,88738783,3283334971,0,0.000,20
2026-03-22T00:13:46.184440114+00:00,both,89101389,3296751393,0,0.000,20
2026-03-22T00:13:46.684273530+00:00,both,89452757,3309752009,0,0.000,20
2026-03-22T00:13:47.184497173+00:00,both,89804574,3322769238,0,0.000,20
2026-03-22T00:13:47.684401682+00:00,both,90165127,3336109699,0,0.000,20
2026-03-22T00:13:48.184361687+00:00,both,90519194,3349210178,0,0.000,20
2026-03-22T00:13:48.683985374+00:00,both,90519212,3349210844,0,0.000,20
2026-03-22T00:13:49.183918939+00:00,both,90519212,3349210844,0,0.000,20
